chromo,strand,start,end,count,alt3,alt5,alt3+5,skip,constitLevel,inclLevel,3usageLevel,5usageLevel,OnlyESTexonCount,genename
chr1,-,36343859,36343979,49,1,0,0,0,0.980,1.000,0.980,1.000,2,STK40
chr1,-,36431801,36431882,35,2,0,0,0,0.946,1.000,0.946,1.000,1,OSCP1
chr1,-,36457922,36457981,115,1,0,0,0,0.991,1.000,0.991,1.000,2,MRPS15
chr1,-,36467229,36467311,19,2,0,0,0,0.905,1.000,0.905,1.000,1,CSF3R
chr1,-,36467557,36467651,18,1,0,0,0,0.947,1.000,0.947,1.000,2,CSF3R
chr1,-,36467821,36467962,18,1,0,0,0,0.947,1.000,0.947,1.000,1,CSF3R
chr1,-,36469155,36469257,27,1,0,0,0,0.964,1.000,0.964,1.000,1,CSF3R
chr1,+,37475458,37475939,27,20,0,0,0,0.574,1.000,0.574,1.000,3,ZC3H12A
chr1,-,37540156,37540755,10,1,0,0,0,0.909,1.000,0.909,1.000,0,SNIP1
chr1,+,37557602,37557748,78,1,0,0,0,0.987,1.000,0.987,1.000,4,DNALI1
chr1,-,37683318,37683437,11,3,0,0,0,0.786,1.000,0.786,1.000,1,C1orf109
chr1,+,37692904,37693033,240,1,0,0,0,0.996,1.000,0.996,1.000,1,CDCA8
chr1,-,37719908,37720058,4,1,0,0,0,0.800,1.000,0.800,1.000,0,EPHA10
chr1,-,37817418,37817482,7,1,0,0,0,0.875,1.000,0.875,1.000,0,MTF1
chr1,-,37822120,37822716,5,2,0,0,0,0.714,1.000,0.714,1.000,0,MTF1
chr1,-,37873992,37874155,15,1,0,0,0,0.938,1.000,0.938,1.000,0,INPP5B
chr1,-,37878187,37878323,15,1,0,0,0,0.938,1.000,0.938,1.000,0,INPP5B
chr1,-,37978719,37978827,49,1,0,0,0,0.980,1.000,0.980,1.000,1,SF3A3
chr1,-,37979464,37979533,101,1,0,0,0,0.990,1.000,0.990,1.000,2,SF3A3
chr1,-,37981728,37981811,187,1,0,0,0,0.995,1.000,0.995,1.000,6,SF3A3
chr1,-,37984706,37984779,555,1,0,0,0,0.998,1.000,0.998,1.000,5,SF3A3
chr1,+,38102416,38102496,1,1,0,0,0,0.500,1.000,0.500,1.000,0,RP5-884C9.2
chr1,-,38851614,38851757,30,1,0,0,0,0.968,1.000,0.968,1.000,0,"RRAGC,RP5-864K19.7"
chr1,-,38856878,38857082,41,2,0,0,0,0.953,1.000,0.953,1.000,1,"RRAGC,RP5-864K19.7"
chr1,+,39429826,39430068,12,1,0,0,0,0.923,1.000,0.923,1.000,0,MACF1
chr1,+,39433047,39433155,9,1,0,0,0,0.900,1.000,0.900,1.000,0,MACF1
chr1,+,39511173,39511363,1,1,0,0,0,0.500,1.000,0.500,1.000,0,BMP8A
chr1,-,39545732,39545857,4,1,0,0,0,0.800,1.000,0.800,1.000,0,onlyEST
chr1,-,39683936,39684152,229,2,0,0,0,0.991,1.000,0.991,1.000,1,HPCAL4
chr1,+,39740164,39740263,182,2,0,0,0,0.989,1.000,0.989,1.000,0,PPIE
chr1,+,39748902,39749088,113,1,0,0,0,0.991,1.000,0.991,1.000,6,PPIE
chr1,-,39764622,39764817,5,2,0,0,0,0.714,1.000,0.714,1.000,0,BMP8B
chr1,+,39965210,39965334,89,1,0,0,0,0.989,1.000,0.989,1.000,5,MFSD2A
chr1,+,39966600,39966691,34,1,0,0,0,0.971,1.000,0.971,1.000,4,MFSD2A
chr1,+,40066214,40066320,314,1,0,0,0,0.997,1.000,0.997,1.000,6,CAP1
chr1,+,40067539,40067717,165,1,0,0,0,0.994,1.000,0.994,1.000,16,CAP1
chr1,+,40070429,40070512,195,2,0,0,0,0.990,1.000,0.990,1.000,16,CAP1
chr1,+,40070835,40070979,166,1,0,0,0,0.994,1.000,0.994,1.000,12,CAP1
chr1,-,40305714,40305768,9,3,0,0,0,0.750,1.000,0.750,1.000,0,COL9A2
chr1,-,40315589,40315664,16,1,0,0,0,0.941,1.000,0.941,1.000,1,COL9A2
chr1,+,40450655,40451088,6,1,0,0,0,0.857,1.000,0.857,1.000,0,ZFP69B
chr1,+,40479332,40479488,3,1,0,0,0,0.750,1.000,0.750,1.000,0,ZFP69
chr1,+,40489528,40489624,6,1,0,0,0,0.857,1.000,0.857,1.000,0,ZFP69
chr1,-,40647667,40647842,4,2,0,0,0,0.667,1.000,0.667,1.000,0,RIMS3
chr1,+,40766595,40766703,35,2,0,0,0,0.946,1.000,0.946,1.000,0,NFYC
chr1,-,41017634,41018156,5,1,0,0,0,0.833,1.000,0.833,1.000,1,SLFNL1
chr1,-,41484046,41484203,7,1,0,0,0,0.875,1.000,0.875,1.000,0,EDN2
chr1,-,42278347,42278672,12,1,0,0,0,0.923,1.000,0.923,1.000,0,FOXJ3
chr1,+,42658843,42658908,99,1,0,0,0,0.990,1.000,0.990,1.000,2,PPIH
chr1,+,42660861,42660904,106,1,0,0,0,0.991,1.000,0.991,1.000,1,PPIH
chr1,+,42697179,42697262,470,1,0,0,0,0.998,1.000,0.998,1.000,7,YBX1
chr1,-,42748199,42748317,49,2,0,0,0,0.961,1.000,0.961,1.000,1,P3H1
chr1,-,42757782,42757922,38,1,0,0,0,0.974,1.000,0.974,1.000,0,P3H1
chr1,-,42759200,42759390,40,4,0,0,0,0.909,1.000,0.909,1.000,0,P3H1
chr1,-,42816430,42816580,33,1,0,0,0,0.971,1.000,0.971,1.000,0,SVBP
chr1,+,42825622,42825738,47,2,0,0,0,0.959,1.000,0.959,1.000,0,ERMAP
chr1,-,42931045,42931206,1206,1,0,0,0,0.999,1.000,0.999,1.000,17,SLC2A1
chr1,+,43172734,43172910,22,4,0,0,0,0.846,1.000,0.846,1.000,0,CFAP57
chr1,+,43270680,43270793,8,2,0,0,0,0.800,1.000,0.800,1.000,0,TMEM125
chr1,+,43304850,43305165,111,2,0,0,0,0.982,1.000,0.982,1.000,18,TIE1
chr1,+,43312304,43312601,13,1,0,0,0,0.929,1.000,0.929,1.000,2,TIE1
chr1,+,43338098,43338231,5,1,0,0,0,0.833,1.000,0.833,1.000,0,MPL
chr1,+,43359489,43359638,327,2,0,0,0,0.994,1.000,0.994,1.000,20,CDC20
chr1,+,43359724,43359821,320,1,0,0,0,0.997,1.000,0.997,1.000,9,CDC20
chr1,+,43359968,43360097,245,1,0,0,0,0.996,1.000,0.996,1.000,14,CDC20
chr1,-,43365563,43365623,303,2,0,0,0,0.993,1.000,0.993,1.000,7,ELOVL1
chr1,-,43386857,43386998,96,1,0,0,0,0.990,1.000,0.990,1.000,1,MED8
chr1,-,43387502,43387647,97,5,0,0,0,0.951,1.000,0.951,1.000,3,MED8
chr1,+,43403600,43403774,11,2,0,0,0,0.846,1.000,0.846,1.000,0,SZT2
chr1,+,43440452,43440586,6,2,0,0,0,0.750,1.000,0.750,1.000,0,SZT2
chr1,+,43590971,43591553,4,1,0,0,0,0.800,1.000,0.800,1.000,1,PTPRF
chr1,+,43697842,43698013,20,1,0,0,0,0.952,1.000,0.952,1.000,0,KDM4A
chr1,+,43936092,43936231,6,3,0,0,0,0.667,1.000,0.667,1.000,0,ARTN
chr1,+,43947537,43947684,1,1,0,0,0,0.500,1.000,0.500,1.000,1,onlyEST
chr1,+,43949416,43950153,7,1,0,0,0,0.875,1.000,0.875,1.000,0,IPO13
chr1,+,43981108,43981473,35,1,0,0,0,0.972,1.000,0.972,1.000,2,B4GALT2
chr1,+,43981688,43981924,43,3,0,0,0,0.935,1.000,0.935,1.000,3,B4GALT2
chr1,+,43993886,43993964,7,9,0,0,0,0.438,1.000,0.438,1.000,1,CCDC24
chr1,-,44000955,44001055,6,2,0,0,0,0.750,1.000,0.750,1.000,0,SLC6A9
chr1,+,44213708,44213858,131,33,0,0,0,0.799,1.000,0.799,1.000,10,DMAP1
chr1,+,44218310,44218469,96,4,0,0,0,0.960,1.000,0.960,1.000,5,DMAP1
chr1,+,44219405,44219477,32,1,0,0,0,0.970,1.000,0.970,1.000,0,DMAP1
chr1,+,44645409,44645488,83,2,0,0,0,0.976,1.000,0.976,1.000,1,RNF220
chr1,+,44649660,44649769,74,1,0,0,0,0.987,1.000,0.987,1.000,2,RNF220
chr1,+,44724319,44724392,3,1,0,0,0,0.750,1.000,0.750,1.000,0,C1orf228
chr1,+,44740912,44741007,212,1,0,0,0,0.995,1.000,0.995,1.000,0,KIF2C
chr1,+,44753732,44753833,81,1,0,0,0,0.988,1.000,0.988,1.000,0,KIF2C
chr1,+,44777999,44778129,1827,1,0,0,0,0.999,1.000,0.999,1.000,21,RPS8
chr1,-,44828295,44828414,8,3,0,0,0,0.727,1.000,0.727,1.000,0,PTCH2
chr1,-,44828505,44828631,8,1,0,0,0,0.889,1.000,0.889,1.000,0,PTCH2
chr1,-,44926627,44926739,44,1,0,0,0,0.978,1.000,0.978,1.000,4,EIF2B3
chr1,-,45008239,45008321,28,1,0,0,0,0.966,1.000,0.966,1.000,0,HECTD3
chr1,-,45009567,45009683,17,2,0,0,0,0.895,1.000,0.895,1.000,1,HECTD3
chr1,-,45010200,45010293,13,1,0,0,0,0.929,1.000,0.929,1.000,2,HECTD3
chr1,+,45342842,45343002,13,2,0,0,0,0.867,1.000,0.867,1.000,3,TOE1
chr1,-,45499344,45499443,16,1,0,0,0,0.941,1.000,0.941,1.000,1,CCDC163P
chr1,+,45614095,45614181,215,2,0,0,0,0.991,1.000,0.991,1.000,21,NASP
chr1,-,45660183,45660377,1,1,0,0,0,0.500,1.000,0.500,1.000,0,GPBP1L1
chr1,+,46021949,46022082,14,1,0,0,0,0.933,1.000,0.933,1.000,0,MAST2
chr1,+,46034072,46034266,24,4,0,0,0,0.857,1.000,0.857,1.000,0,MAST2
chr1,+,46181099,46181164,202,1,0,0,0,0.995,1.000,0.995,1.000,0,TSPAN1
chr1,+,46184784,46184883,124,2,0,0,0,0.984,1.000,0.984,1.000,5,TSPAN1
chr1,-,46192899,46192958,57,3,0,0,0,0.950,1.000,0.950,1.000,4,POMGNT1
chr1,+,46248343,46248408,2,2,0,0,0,0.500,1.000,0.500,1.000,0,RAD54L
chr1,+,46260726,46261015,20,1,0,0,0,0.952,1.000,0.952,1.000,0,RAD54L
chr1,+,46261260,46261385,23,1,0,0,0,0.958,1.000,0.958,1.000,0,RAD54L
chr1,-,46279491,46279614,47,1,0,0,0,0.979,1.000,0.979,1.000,0,LRRC41
chr1,-,46298283,46298370,518,1,0,0,0,0.998,1.000,0.998,1.000,2,LRRC41
chr1,+,46413074,46413220,16,3,0,0,0,0.842,1.000,0.842,1.000,1,FAAH
chr1,+,46510460,46510654,3,3,0,0,0,0.500,1.000,0.500,1.000,0,DMBX1
chr1,+,46813908,46814063,17,14,0,0,0,0.548,1.000,0.548,1.000,0,CYP4B1
chr1,+,46815073,46815264,21,2,0,0,0,0.913,1.000,0.913,1.000,0,CYP4B1
chr1,+,47029989,47030131,75,1,0,0,0,0.987,1.000,0.987,1.000,0,CYP4X1
chr1,+,47144836,47144970,6,1,0,0,0,0.857,1.000,0.857,1.000,0,CYP4A22
chr1,+,48230599,48230705,10,3,0,0,0,0.769,1.000,0.769,1.000,0,SLC5A9
chr1,-,48590832,48590985,10,1,0,0,0,0.909,1.000,0.909,1.000,0,AGBL4
chr1,-,50583651,50583715,73,1,0,0,0,0.986,1.000,0.986,1.000,1,FAF1
chr1,-,51309260,51309325,32,6,0,0,0,0.842,1.000,0.842,1.000,1,TTC39A
chr1,-,51394380,51394447,23,2,0,0,0,0.920,1.000,0.920,1.000,0,EPS15
chr1,-,51463672,51463798,30,1,0,0,0,0.968,1.000,0.968,1.000,0,EPS15
chr1,+,51750144,51750195,125,1,0,0,0,0.992,1.000,0.992,1.000,0,OSBPL9
chr1,-,51792376,51792424,86,3,0,0,0,0.966,1.000,0.966,1.000,5,NRD1
chr1,-,52357000,52357126,20,1,0,0,0,0.952,1.000,0.952,1.000,0,CC2D1B
chr1,-,52357780,52357898,13,4,0,0,0,0.765,1.000,0.765,1.000,1,CC2D1B
chr1,-,52359704,52359883,7,2,0,0,0,0.778,1.000,0.778,1.000,1,CC2D1B
chr1,-,52401361,52401489,86,2,0,0,0,0.977,1.000,0.977,1.000,1,ORC1
chr1,-,52402128,52402228,74,13,0,0,0,0.851,1.000,0.851,1.000,0,ORC1
chr1,-,52436754,52436978,8,11,0,0,0,0.421,1.000,0.421,1.000,0,ZCCHC11
chr1,-,52471951,52472102,12,1,0,0,0,0.923,1.000,0.923,1.000,0,ZCCHC11
chr1,+,52756457,52756623,17,1,0,0,0,0.944,1.000,0.944,1.000,0,ZYG11B
chr1,-,52911722,52911790,44,8,0,0,0,0.846,1.000,0.846,1.000,0,ECHDC2
chr1,+,52978216,52978367,29,1,0,0,0,0.967,1.000,0.967,1.000,0,SCP2
chr1,+,53069800,53070167,147,2,0,0,0,0.987,1.000,0.987,1.000,3,PODN
chr1,+,53080727,53080876,14,1,0,0,0,0.933,1.000,0.933,1.000,1,PODN
chr1,-,54040755,54040837,151,51,0,0,0,0.748,1.000,0.748,1.000,2,TMEM59
chr1,-,54043372,54043525,343,1,0,0,0,0.997,1.000,0.997,1.000,4,TMEM59
chr1,-,54187651,54187739,16,1,0,0,0,0.941,1.000,0.941,1.000,1,"RP11-446E24.4,CYB5RL"
chr1,-,54195418,54195715,19,1,0,0,0,0.950,1.000,0.950,1.000,0,"RP11-446E24.4,CYB5RL"
chr1,+,54209945,54210131,84,1,0,0,0,0.988,1.000,0.988,1.000,5,MRPL37
chr1,-,54404857,54404930,45,1,0,0,0,0.978,1.000,0.978,1.000,1,SSBP3
chr1,+,54674015,54674151,12,6,0,0,0,0.667,1.000,0.667,1.000,0,"MROH7-TTC4,MROH7"
chr1,+,54700320,54700461,17,1,0,0,0,0.944,1.000,0.944,1.000,0,"MROH7-TTC4,MROH7"
chr1,+,54717491,54717653,184,2,0,0,0,0.989,1.000,0.989,1.000,0,"MROH7-TTC4,TTC4"
chr1,+,55057330,55057514,9,1,0,0,0,0.900,1.000,0.900,1.000,0,PCSK9
chr1,-,55144126,55144203,5,1,0,0,0,0.833,1.000,0.833,1.000,0,USP24
chr1,-,59295108,59295267,2,1,0,0,0,0.667,1.000,0.667,1.000,0,onlyEST
chr1,+,59554123,59554227,31,1,0,0,0,0.969,1.000,0.969,1.000,0,FGGY
chr1,+,59828779,59828852,51,3,0,0,0,0.944,1.000,0.944,1.000,1,HOOK1
chr1,-,59911607,59911768,29,1,0,0,0,0.967,1.000,0.967,1.000,0,CYP2J2
chr1,+,62121180,62121295,6,1,0,0,0,0.857,1.000,0.857,1.000,1,INADL
chr1,+,62223576,62223719,1,1,0,0,0,0.500,1.000,0.500,1.000,1,onlyEST
chr1,-,62477699,62477825,10,10,0,0,0,0.500,1.000,0.500,1.000,0,DOCK7
chr1,-,62513715,62513898,14,2,0,0,0,0.875,1.000,0.875,1.000,2,DOCK7
chr1,+,62803718,62803862,94,5,0,0,0,0.949,1.000,0.949,1.000,2,ATG4C
chr1,+,62834775,62834852,20,1,0,0,0,0.952,1.000,0.952,1.000,0,ATG4C
chr1,+,63651668,63651852,53,1,0,0,0,0.981,1.000,0.981,1.000,0,PGM1
chr1,+,64812737,64812849,9,2,0,0,0,0.818,1.000,0.818,1.000,0,RAVER2
chr1,-,64841244,64841339,36,1,0,0,0,0.973,1.000,0.973,1.000,0,JAK1
chr1,-,64841450,64841601,24,1,0,0,0,0.960,1.000,0.960,1.000,1,JAK1
chr1,-,64855508,64855698,25,3,0,0,0,0.893,1.000,0.893,1.000,0,JAK1
chr1,-,64869310,64869474,18,1,0,0,0,0.947,1.000,0.947,1.000,0,JAK1
chr1,+,65190709,65190829,75,2,0,0,0,0.974,1.000,0.974,1.000,0,AK4
chr1,+,65392430,65392865,10,1,0,0,0,0.909,1.000,0.909,1.000,2,DNAJC6
chr1,+,66332507,66332620,22,3,0,0,0,0.880,1.000,0.880,1.000,1,PDE4B
chr1,-,66893228,66893413,43,1,0,0,0,0.977,1.000,0.977,1.000,0,WDR78
chr1,+,67320332,67320444,5,3,0,0,0,0.625,1.000,0.625,1.000,1,IL12RB2
chr1,-,67424199,67424277,132,59,0,0,0,0.691,1.000,0.691,1.000,6,SERBP1
chr1,-,67424887,67424959,134,126,0,0,0,0.515,1.000,0.515,1.000,18,SERBP1
chr1,-,68431064,68431176,11,1,0,0,0,0.917,1.000,0.917,1.000,0,RPE65
chr1,-,68438186,68438316,9,1,0,0,0,0.900,1.000,0.900,1.000,0,RPE65
chr1,-,68448623,68448706,16,1,0,0,0,0.941,1.000,0.941,1.000,0,RPE65
chr1,+,70228421,70228555,154,2,0,0,0,0.987,1.000,0.987,1.000,1,SRSF11
chr1,+,70235500,70235550,74,1,0,0,0,0.987,1.000,0.987,1.000,1,SRSF11
chr1,+,70239438,70239520,58,1,0,0,0,0.983,1.000,0.983,1.000,0,SRSF11
chr1,+,70249951,70250047,79,5,0,0,0,0.940,1.000,0.940,1.000,0,SRSF11
chr1,+,70708720,70708770,2,2,0,0,0,0.500,1.000,0.500,1.000,0,RP5-952N6.1
chr1,-,71069275,71069362,49,1,0,0,0,0.980,1.000,0.980,1.000,0,ZRANB2
chr1,-,74723117,74723270,182,1,0,0,0,0.995,1.000,0.995,1.000,7,CRYZ
chr1,+,75745805,75745914,66,1,0,0,0,0.985,1.000,0.985,1.000,3,ACADM
chr1,+,75750450,75750546,65,1,0,0,0,0.985,1.000,0.985,1.000,1,ACADM
chr1,+,75792180,75792306,46,4,0,0,0,0.920,1.000,0.920,1.000,0,RABGGTB
chr1,-,75922079,75922359,7,1,0,0,0,0.875,1.000,0.875,1.000,0,ASB17
chr1,+,77286940,77287127,14,2,0,0,0,0.875,1.000,0.875,1.000,1,AK5
chr1,+,77293792,77293960,9,2,0,0,0,0.818,1.000,0.818,1.000,0,AK5
chr1,-,77581775,77581891,14,8,0,0,0,0.636,1.000,0.636,1.000,1,ZZZ3
chr1,-,77721830,77721901,17,14,0,0,0,0.548,1.000,0.548,1.000,3,USP33
chr1,-,77740876,77740939,135,4,0,0,0,0.971,1.000,0.971,1.000,1,USP33
chr1,+,77873000,77873120,8,7,0,0,0,0.533,1.000,0.533,1.000,1,FAM73A
chr1,+,77929315,77929504,28,1,0,0,0,0.966,1.000,0.966,1.000,0,NEXN
chr1,-,77960183,77960263,24,1,0,0,0,0.960,1.000,0.960,1.000,0,FUBP1
chr1,-,77966693,77966751,93,1,0,0,0,0.989,1.000,0.989,1.000,0,FUBP1
chr1,-,77967048,77967098,88,56,0,0,0,0.611,1.000,0.611,1.000,1,FUBP1
chr1,+,78637031,78637203,22,1,0,0,0,0.957,1.000,0.957,1.000,0,IFI44L
chr1,+,78655361,78655511,26,1,0,0,0,0.963,1.000,0.963,1.000,0,IFI44
chr1,-,83906328,83906463,12,2,0,0,0,0.857,1.000,0.857,1.000,0,TTLL7
chr1,-,83917603,83917690,16,2,0,0,0,0.889,1.000,0.889,1.000,0,TTLL7
chr1,-,84298048,84298132,1,1,0,0,0,0.500,1.000,0.500,1.000,0,onlyEST
chr1,+,84533712,84533766,3,2,0,0,0,0.600,1.000,0.600,1.000,1,onlyEST
chr1,-,84947032,84947132,7,2,0,0,0,0.778,1.000,0.778,1.000,0,MCOLN2
chr1,+,85581927,85582284,60,2,0,0,0,0.968,1.000,0.968,1.000,3,CYR61
chr1,-,85707628,85707936,2,1,0,0,0,0.667,1.000,0.667,1.000,0,ZNHIT6
chr1,-,85737395,85737505,9,1,0,0,0,0.900,1.000,0.900,1.000,0,COL24A1
chr1,+,86724312,86724405,60,2,0,0,0,0.968,1.000,0.968,1.000,2,SH3GLB1
chr1,+,87332012,87332251,69,1,0,0,0,0.986,1.000,0.986,1.000,1,LMO4
chr1,-,88992584,88992748,4,1,0,0,0,0.800,1.000,0.800,1.000,0,CCBL2
chr1,-,89008946,89009140,19,1,0,0,0,0.950,1.000,0.950,1.000,0,GBP3
chr1,-,89013184,89013427,15,1,0,0,0,0.938,1.000,0.938,1.000,0,GBP3
chr1,-,89121776,89121983,304,4,0,0,0,0.987,1.000,0.987,1.000,1,GBP2
chr1,+,89843637,89843782,26,1,0,0,0,0.963,1.000,0.963,1.000,1,"LRRC8D,RP11-302M6.4"
chr1,+,91501653,91501831,55,6,0,0,0,0.902,1.000,0.902,1.000,2,CDC7
chr1,-,91712242,91712542,9,1,0,0,0,0.900,1.000,0.900,1.000,0,TGFBR3
chr1,-,91719892,91720230,8,6,0,0,0,0.571,1.000,0.571,1.000,0,TGFBR3
chr1,-,91734775,91734959,13,1,0,0,0,0.929,1.000,0.929,1.000,0,TGFBR3
chr1,-,92290197,92290306,26,4,0,0,0,0.867,1.000,0.867,1.000,0,GLMN
chr1,-,92483372,92483586,16,1,0,0,0,0.941,1.000,0.941,1.000,1,GFI1
chr1,+,92833544,92833660,2073,5,0,0,0,0.998,1.000,0.998,1.000,36,RPL5
chr1,+,92834778,92834913,2006,1,0,0,0,1.000,1.000,1.000,1.000,39,RPL5
chr1,+,92840550,92840639,488,7,0,0,0,0.986,1.000,0.986,1.000,8,RPL5
chr1,+,93114687,93114783,61,1,0,0,0,0.984,1.000,0.984,1.000,5,MTF2
chr1,+,93550946,93551105,21,1,0,0,0,0.955,1.000,0.955,1.000,0,FNBP1L
chr1,-,93584017,93584121,42,1,0,0,0,0.977,1.000,0.977,1.000,0,BCAR3
chr1,-,93901584,93901669,31,1,0,0,0,0.969,1.000,0.969,1.000,3,GCLM
chr1,-,94040042,94040127,10,1,0,0,0,0.909,1.000,0.909,1.000,1,ABCA4
chr1,-,94189925,94190083,12,1,0,0,0,0.923,1.000,0.923,1.000,0,ARHGAP29
chr1,+,94867330,94867417,12,6,0,0,0,0.667,1.000,0.667,1.000,0,SLC44A3
chr1,+,96777835,96777946,34,1,0,0,0,0.971,1.000,0.971,1.000,0,PTBP2
chr1,+,96804799,96804939,19,8,0,0,0,0.704,1.000,0.704,1.000,0,PTBP2
chr1,-,97691716,97691798,10,1,0,0,0,0.909,1.000,0.909,1.000,1,DPYD
chr1,+,99850974,99851124,17,1,0,0,0,0.944,1.000,0.944,1.000,0,AGL
chr1,+,100137018,100137085,50,1,0,0,0,0.980,1.000,0.980,1.000,1,TRMT13
chr1,+,100140407,100140514,26,7,0,0,0,0.788,1.000,0.788,1.000,2,TRMT13
chr1,+,100140851,100141019,10,4,0,0,0,0.714,1.000,0.714,1.000,0,TRMT13
chr1,+,100268151,100268295,125,14,0,0,0,0.899,1.000,0.899,1.000,0,RTCA
chr1,+,100277257,100277316,27,1,0,0,0,0.964,1.000,0.964,1.000,0,RTCA
chr1,-,100876793,100876864,38,2,0,0,0,0.950,1.000,0.950,1.000,1,EXTL2
chr1,+,100906851,100906965,40,1,0,0,0,0.976,1.000,0.976,1.000,0,SLC30A7
chr1,-,101021640,101021765,118,1,0,0,0,0.992,1.000,0.992,1.000,2,DPH5
chr1,+,103543295,103543447,12,2,0,0,0,0.857,1.000,0.857,1.000,1,RNPC3
chr1,+,103544940,103545102,16,1,0,0,0,0.941,1.000,0.941,1.000,0,RNPC3
chr1,+,103572109,103572256,38,1,0,0,0,0.974,1.000,0.974,1.000,0,AMY2B
chr1,-,108843133,108843267,6,1,0,0,0,0.857,1.000,0.857,1.000,0,"AKNAD1,RP11-475E11.9"
chr1,-,108982608,108982779,20,5,0,0,0,0.800,1.000,0.800,1.000,0,WDR47
chr1,-,108995579,108995837,16,1,0,0,0,0.941,1.000,0.941,1.000,0,WDR47
chr1,-,109002223,109002402,18,1,0,0,0,0.947,1.000,0.947,1.000,4,WDR47
chr1,-,109004591,109004715,24,7,0,0,0,0.774,1.000,0.774,1.000,1,WDR47
chr1,+,109114130,109114336,8,3,0,0,0,0.727,1.000,0.727,1.000,1,KIAA1324
chr1,+,109237243,109237373,80,1,0,0,0,0.988,1.000,0.988,1.000,7,SARS
chr1,-,109282517,109282736,2,1,0,0,0,0.667,1.000,0.667,1.000,2,PSRC1
chr1,-,109345750,109345881,12,7,0,0,0,0.632,1.000,0.632,1.000,0,SORT1
chr1,-,109415236,109415363,306,1,0,0,0,0.997,1.000,0.997,1.000,16,PSMA5
chr1,+,109476775,109476977,6,1,0,0,0,0.857,1.000,0.857,1.000,0,SYPL2
chr1,+,109487517,109487804,1,1,0,0,0,0.500,1.000,0.500,1.000,0,ATXN7L2
chr1,+,109573736,109573779,1002,1,0,0,0,0.999,1.000,0.999,1.000,6,GNAI3
chr1,+,109579203,109579361,333,2,0,0,0,0.994,1.000,0.994,1.000,9,GNAI3
chr1,+,109625661,109625792,286,2,0,0,0,0.993,1.000,0.993,1.000,7,AMPD2
chr1,+,109626159,109626228,258,1,0,0,0,0.996,1.000,0.996,1.000,2,AMPD2
chr1,-,109740239,109740305,2,2,0,0,0,0.500,1.000,0.500,1.000,1,GSTM3
chr1,-,109751994,109752193,8,8,0,0,0,0.500,1.000,0.500,1.000,0,EPS8L3
chr1,-,109758315,109758431,10,1,0,0,0,0.909,1.000,0.909,1.000,1,EPS8L3
chr1,-,109758523,109758666,9,7,0,0,0,0.562,1.000,0.562,1.000,0,EPS8L3
chr1,+,109917292,109917463,41,1,0,0,0,0.976,1.000,0.976,1.000,0,CSF1
chr1,+,109924775,109924828,41,2,0,0,0,0.953,1.000,0.953,1.000,1,CSF1
chr1,+,110037890,110037960,158,6,0,0,0,0.963,1.000,0.963,1.000,0,STRIP1
chr1,+,110039394,110039515,35,1,0,0,0,0.972,1.000,0.972,1.000,3,STRIP1
chr1,-,110318764,110318882,4,1,0,0,0,0.800,1.000,0.800,1.000,0,RP5-1074L1.1
chr1,-,110406317,110406379,251,1,0,0,0,0.996,1.000,0.996,1.000,3,LAMTOR5
chr1,-,110668222,110668344,2,1,0,0,0,0.667,1.000,0.667,1.000,0,onlyEST
chr1,+,111147641,111148053,125,6,0,0,0,0.954,1.000,0.954,1.000,0,CEPT1
chr1,+,111235638,111235763,80,1,0,0,0,0.988,1.000,0.988,1.000,2,CHI3L2
chr1,+,111282418,111282475,4,1,0,0,0,0.800,1.000,0.800,1.000,0,onlyEST
chr1,+,111346909,111347049,78,1,0,0,0,0.987,1.000,0.987,1.000,1,PIFO
chr1,-,111425382,111425439,196,1,0,0,0,0.995,1.000,0.995,1.000,1,OVGP1
chr1,+,111456085,111456249,710,4,0,0,0,0.994,1.000,0.994,1.000,15,ATP5F1
chr1,-,111488676,111489024,12,3,0,0,0,0.800,1.000,0.800,1.000,0,TMIGD3
chr1,-,111602191,111602333,2,1,0,0,0,0.667,1.000,0.667,1.000,0,LINC01160
chr1,+,111691333,111691417,37,1,0,0,0,0.974,1.000,0.974,1.000,2,RAP1A
chr1,+,111695340,111695409,78,2,0,0,0,0.975,1.000,0.975,1.000,1,RAP1A
chr1,+,112674847,112675049,187,91,0,0,0,0.673,1.000,0.673,1.000,14,MOV10
chr1,+,112699684,112699810,32,2,0,0,0,0.941,1.000,0.941,1.000,2,MOV10
chr1,-,112711265,112711384,12,1,0,0,0,0.923,1.000,0.923,1.000,0,PPM1J
chr1,-,112712344,112712457,14,1,0,0,0,0.933,1.000,0.933,1.000,2,PPM1J
chr1,+,112723015,112723165,10,1,0,0,0,0.909,1.000,0.909,1.000,0,FAM19A3
chr1,+,112723944,112724137,7,3,0,0,0,0.700,1.000,0.700,1.000,0,FAM19A3
chr1,+,113116286,113116436,11,1,0,0,0,0.917,1.000,0.917,1.000,1,LRIG2
chr1,-,113726417,113726574,15,1,0,0,0,0.938,1.000,0.938,1.000,1,PHTF1
chr1,-,113758658,113758733,20,7,0,0,0,0.741,1.000,0.741,1.000,0,PHTF1
chr1,-,113898717,113898801,16,1,0,0,0,0.941,1.000,0.941,1.000,0,AP4B1
chr1,-,113904604,113904793,76,1,0,0,0,0.987,1.000,0.987,1.000,1,AP4B1
