chromo,strand,start,end,count,alt3,alt5,alt3+5,skip,constitLevel,inclLevel,3usageLevel,5usageLevel,genename
chr1,+,109573895,109574037,956,0,2,0,0,0.998,1.000,1.000,0.998,GNAI3
chr1,+,109582436,109582565,96,0,1,0,0,0.990,1.000,1.000,0.990,GNAI3
chr1,+,109627174,109627316,26,0,1,0,0,0.963,1.000,1.000,0.963,AMPD2
chr1,-,109737456,109737567,151,0,3,0,0,0.981,1.000,1.000,0.981,GSTM3
chr1,+,110016343,110016460,104,0,2,0,0,0.981,1.000,1.000,0.981,AHCYL1
chr1,+,110109298,110109413,1,0,1,0,0,0.500,1.000,1.000,0.500,LINC01397
chr1,+,110418246,110418366,2,0,1,0,0,0.667,1.000,1.000,0.667,LAMTOR5-AS1
chr1,+,111174878,111174963,16,0,1,0,0,0.941,1.000,1.000,0.941,CEPT1
chr1,+,111234906,111235057,89,0,1,0,0,0.989,1.000,1.000,0.989,CHI3L2
chr1,+,111476797,111476867,26,0,2,0,0,0.929,1.000,1.000,0.929,C1orf162
chr1,+,112689414,112689650,81,0,3,0,0,0.964,1.000,1.000,0.964,MOV10
chr1,+,112694748,112694896,52,0,3,0,0,0.945,1.000,1.000,0.945,MOV10
chr1,+,112696147,112696251,45,0,1,0,0,0.978,1.000,1.000,0.978,MOV10
chr1,+,112700218,112700340,41,0,1,0,0,0.976,1.000,1.000,0.976,MOV10
chr1,-,112702562,112702693,340,0,2,0,0,0.994,1.000,1.000,0.994,RHOC
chr1,-,112929091,112929352,518,0,1,0,0,0.998,1.000,1.000,0.998,SLC16A1
chr1,-,113899903,113900400,12,0,1,0,0,0.923,1.000,1.000,0.923,AP4B1
chr1,+,113940381,113941459,4,0,1,0,0,0.800,1.000,1.000,0.800,HIPK1
chr1,-,114397731,114397860,1,0,1,0,0,0.500,1.000,1.000,0.500,TRIM33
chr1,-,114547960,114548197,1,0,1,0,0,0.500,1.000,1.000,0.500,onlyEST
chr1,-,114569991,114570072,129,0,1,0,0,0.992,1.000,1.000,0.992,BCAS2
chr1,-,114570699,114570750,197,0,3,0,0,0.985,1.000,1.000,0.985,BCAS2
chr1,-,114584569,114585631,2,0,2,0,0,0.500,1.000,1.000,0.500,DENND2C
chr1,-,114600819,114600960,7,0,2,0,0,0.778,1.000,1.000,0.778,DENND2C
chr1,-,114623506,114623643,9,0,2,0,0,0.818,1.000,1.000,0.818,DENND2C
chr1,-,114719578,114719742,181,0,8,0,0,0.958,1.000,1.000,0.958,CSDE1
chr1,-,114733988,114734117,157,0,1,0,0,0.994,1.000,1.000,0.994,CSDE1
chr1,+,115659640,115659773,18,0,1,0,0,0.947,1.000,1.000,0.947,VANGL1
chr1,+,116384013,116384124,605,0,2,0,0,0.997,1.000,1.000,0.997,ATP1A1
chr1,+,116754630,116754951,50,0,2,0,0,0.962,1.000,1.000,0.962,CD2
chr1,+,116760401,116760632,25,0,2,0,0,0.926,1.000,1.000,0.926,CD2
chr1,+,117060454,117060557,49,0,1,0,0,0.980,1.000,1.000,0.980,TTF2
chr1,+,117414712,117414831,13,0,1,0,0,0.929,1.000,1.000,0.929,MAN1A2
chr1,+,117933287,117933490,19,0,5,0,0,0.792,1.000,1.000,0.792,WDR3
chr1,+,119150564,119150746,7,0,2,0,0,0.778,1.000,1.000,0.778,RP11-418J17.1
chr1,+,119734633,119734766,302,0,1,0,0,0.997,1.000,1.000,0.997,PHGDH
chr1,-,119764171,119764626,29,0,1,0,0,0.967,1.000,1.000,0.967,HMGCS2
chr1,-,120641607,120641759,10,0,1,0,0,0.909,1.000,1.000,0.909,onlyEST
chr1,+,120952438,120952785,3,0,2,0,0,0.600,1.000,1.000,0.600,LINC00623
chr1,+,121324477,121324640,7,0,1,0,0,0.875,1.000,1.000,0.875,SRGAP2C
chr1,+,144067000,144067102,3,0,1,0,0,0.750,1.000,1.000,0.750,onlyEST
chr1,-,147996522,147996747,5,0,1,0,0,0.833,1.000,1.000,0.833,RP6-74O6.2
chr1,-,149065525,149065689,14,0,1,0,0,0.933,1.000,1.000,0.933,NBPF9
chr1,-,149090752,149090894,2,0,1,0,0,0.667,1.000,1.000,0.667,NBPF9
chr1,-,149923840,149924014,47,0,1,0,0,0.979,1.000,1.000,0.979,SF3B4
chr1,+,150260150,150260171,51,0,3,0,0,0.944,1.000,1.000,0.944,CA14
chr1,-,150266532,150266656,32,0,7,0,0,0.821,1.000,1.000,0.821,APH1A
chr1,+,150509660,150509762,538,0,2,0,0,0.996,1.000,1.000,0.996,ECM1
chr1,+,150510875,150511198,32,0,3,0,0,0.914,1.000,1.000,0.914,ECM1
chr1,+,150549821,150549895,6,0,1,0,0,0.857,1.000,1.000,0.857,ADAMTSL4
chr1,+,150556938,150557050,13,0,1,0,0,0.929,1.000,1.000,0.929,ADAMTSL4
chr1,-,150625641,150625808,211,0,1,0,0,0.995,1.000,1.000,0.995,ENSA
chr1,-,150817919,150818030,22,0,1,0,0,0.957,1.000,1.000,0.957,ARNT
chr1,-,151136010,151136163,8,0,2,0,0,0.800,1.000,1.000,0.800,SEMA6C
chr1,-,151171632,151171763,15,0,1,0,0,0.938,1.000,1.000,0.938,"VPS72,TMOD4"
chr1,-,151178000,151178145,55,0,1,0,0,0.982,1.000,1.000,0.982,VPS72
chr1,+,151266003,151266112,148,0,15,0,0,0.908,1.000,1.000,0.908,PSMD4
chr1,-,151294017,151294138,29,0,1,0,0,0.967,1.000,1.000,0.967,PI4KB
chr1,-,151346204,151346333,263,0,4,0,0,0.985,1.000,1.000,0.985,RFX5
chr1,-,151346488,151346606,215,0,33,0,0,0.867,1.000,1.000,0.867,RFX5
chr1,-,151369003,151369769,2,0,2,0,0,0.500,1.000,1.000,0.500,SELENBP1
chr1,+,151399980,151400187,803,0,1,0,0,0.999,1.000,1.000,0.999,PSMB4
chr1,+,151563903,151563990,92,0,1,0,0,0.989,1.000,1.000,0.989,TUFT1
chr1,+,151574269,151574398,28,0,1,0,0,0.966,1.000,1.000,0.966,TUFT1
chr1,-,151762104,151762155,151,0,4,0,0,0.974,1.000,1.000,0.974,MRPL9
chr1,-,151774412,151774504,10,0,2,0,0,0.833,1.000,1.000,0.833,TDRKH
chr1,-,152412095,152412246,96,0,1,0,0,0.990,1.000,1.000,0.990,CRNN
chr1,-,153667554,153667657,669,0,3,0,0,0.996,1.000,1.000,0.996,ILF2
chr1,-,153667999,153668077,764,0,7,0,0,0.991,1.000,1.000,0.991,ILF2
chr1,-,153930946,153931064,17,0,3,0,0,0.850,1.000,1.000,0.850,DENND4B
chr1,+,153969333,153969455,36,0,1,0,0,0.973,1.000,1.000,0.973,CREB3L4
chr1,+,153991565,153991676,2118,0,3,0,0,0.999,1.000,1.000,0.999,RPS27
chr1,+,154430482,154430606,33,0,1,0,0,0.971,1.000,1.000,0.971,IL6R
chr1,+,154547408,154547479,4,0,1,0,0,0.800,1.000,1.000,0.800,TDRD10
chr1,-,154601040,154602626,12,0,8,0,0,0.600,1.000,1.000,0.600,ADAR
chr1,-,154965542,154965781,93,0,1,0,0,0.989,1.000,1.000,0.989,SHC1
chr1,+,154988104,154988849,12,0,1,0,0,0.923,1.000,1.000,0.923,FLAD1
chr1,+,155043351,155043509,6,0,1,0,0,0.857,1.000,1.000,0.857,DCST1
chr1,+,155046124,155046220,6,0,1,0,0,0.857,1.000,1.000,0.857,DCST1
chr1,+,155056079,155056249,83,0,1,0,0,0.988,1.000,1.000,0.988,ADAM15
chr1,+,155131338,155131634,166,0,1,0,0,0.994,1.000,1.000,0.994,EFNA1
chr1,+,155177194,155177290,17,0,1,0,0,0.944,1.000,1.000,0.944,TRIM46
chr1,-,155197879,155197928,19,0,1,0,0,0.950,1.000,1.000,0.950,THBS3
chr1,-,155203085,155203137,30,0,4,0,0,0.882,1.000,1.000,0.882,THBS3
chr1,-,155206199,155206406,109,0,4,0,0,0.965,1.000,1.000,0.965,THBS3
chr1,+,155210345,155210415,161,0,1,0,0,0.994,1.000,1.000,0.994,MTX1
chr1,-,155251501,155251601,34,0,4,0,0,0.895,1.000,1.000,0.895,FAM189B
chr1,+,155318168,155318291,694,0,5,0,0,0.993,1.000,1.000,0.993,FDPS
chr1,+,155321687,155323130,2,0,1,0,0,0.667,1.000,1.000,0.667,RUSC1
chr1,+,155325101,155325178,152,0,1,0,0,0.993,1.000,1.000,0.993,RUSC1
chr1,-,155344182,155344273,13,0,2,0,0,0.867,1.000,1.000,0.867,ASH1L
chr1,+,155749521,155749631,21,0,1,0,0,0.955,1.000,1.000,0.955,onlyEST
chr1,-,155933632,155933849,88,0,1,0,0,0.989,1.000,1.000,0.989,KIAA0907
chr1,-,155950298,155950482,22,0,5,0,0,0.815,1.000,1.000,0.815,ARHGEF2
chr1,+,156055262,156055425,94,0,1,0,0,0.989,1.000,1.000,0.989,LAMTOR2
chr1,+,156136213,156136436,130,0,1,0,0,0.992,1.000,1.000,0.992,LMNA
chr1,+,156138487,156138757,49,0,1,0,0,0.980,1.000,1.000,0.980,LMNA
chr1,-,156312040,156312221,241,0,1,0,0,0.996,1.000,1.000,0.996,CCT3
chr1,-,156317165,156317247,332,0,1,0,0,0.997,1.000,1.000,0.997,CCT3
chr1,+,156585124,156585231,2,0,1,0,0,0.667,1.000,1.000,0.667,TTC24
chr1,-,156596386,156596478,101,0,1,0,0,0.990,1.000,1.000,0.990,GPATCH4
chr1,-,156700873,156701052,330,0,1,0,0,0.997,1.000,1.000,0.997,CRABP2
chr1,-,156737645,156737776,89,0,2,0,0,0.978,1.000,1.000,0.978,MRPL24
chr1,-,156742715,156743455,1,0,1,0,0,0.500,1.000,1.000,0.500,HDGF
chr1,+,156906636,156906880,2,0,1,0,0,0.667,1.000,1.000,0.667,PEAR1
chr1,-,157678594,157678856,7,0,3,0,0,0.700,1.000,1.000,0.700,FCRL3
chr1,-,157697658,157697919,16,0,1,0,0,0.941,1.000,1.000,0.941,FCRL3
chr1,-,157698383,157698629,25,0,1,0,0,0.962,1.000,1.000,0.962,FCRL3
chr1,-,157802376,157802664,10,0,6,0,0,0.625,1.000,1.000,0.625,FCRL1
chr1,-,158199692,158199835,2,0,2,0,0,0.500,1.000,1.000,0.500,onlyEST
chr1,-,158329369,158329648,8,0,2,0,0,0.800,1.000,1.000,0.800,CD1B
chr1,+,158355826,158356105,16,0,14,0,0,0.533,1.000,1.000,0.533,CD1E
chr1,-,158685107,158685347,6,0,1,0,0,0.857,1.000,1.000,0.857,SPTA1
chr1,+,159053532,159053724,25,0,1,0,0,0.962,1.000,1.000,0.962,IFI16
chr1,+,159193422,159193560,35,0,1,0,0,0.972,1.000,1.000,0.972,CADM3
chr1,+,159196363,159196454,33,0,1,0,0,0.971,1.000,1.000,0.971,CADM3
chr1,-,159200811,159201621,1,0,1,0,0,0.500,1.000,1.000,0.500,CADM3-AS1
chr1,-,159858089,159858291,9,0,1,0,0,0.900,1.000,1.000,0.900,"VSIG8,RP11-190A12.7"
chr1,-,159953308,159953653,6,0,3,0,0,0.667,1.000,1.000,0.667,SLAMF9
chr1,-,160093709,160094171,15,0,1,0,0,0.938,1.000,1.000,0.938,IGSF8
chr1,+,160120905,160121010,396,0,2,0,0,0.995,1.000,1.000,0.995,ATP1A2
chr1,+,160167277,160167412,5,0,2,0,0,0.714,1.000,1.000,0.714,ATP1A4
chr1,+,160176478,160176602,7,0,1,0,0,0.875,1.000,1.000,0.875,ATP1A4
chr1,-,160218848,160218968,37,0,1,0,0,0.974,1.000,1.000,0.974,"RP11-574F21.3,DCAF8"
chr1,-,160222650,160222781,32,0,1,0,0,0.970,1.000,1.000,0.970,"RP11-574F21.3,DCAF8"
chr1,-,160282943,160283109,458,0,1,0,0,0.998,1.000,1.000,0.998,"RP11-574F21.3,PEX19"
chr1,-,160291818,160291929,73,0,2,0,0,0.973,1.000,1.000,0.973,COPA
chr1,-,160306353,160306493,81,0,1,0,0,0.988,1.000,1.000,0.988,COPA
chr1,+,160356599,160356754,54,0,1,0,0,0.982,1.000,1.000,0.982,NCSTN
chr1,-,160553377,160553497,18,0,1,0,0,0.947,1.000,1.000,0.947,CD84
chr1,-,161000145,161000348,132,0,2,0,0,0.985,1.000,1.000,0.985,"RP11-544M22.13,F11R"
chr1,-,161001019,161001127,447,0,1,0,0,0.998,1.000,1.000,0.998,"RP11-544M22.13,F11R"
chr1,-,161042554,161042670,38,0,6,0,0,0.864,1.000,1.000,0.864,USF1
chr1,-,161124137,161124210,12,0,1,0,0,0.923,1.000,1.000,0.923,DEDD
chr1,+,161156949,161157017,272,0,1,0,0,0.996,1.000,1.000,0.996,UFC1
chr1,+,161163877,161163981,17,0,2,0,0,0.895,1.000,1.000,0.895,USP21
chr1,+,161206406,161206597,470,0,2,0,0,0.996,1.000,1.000,0.996,NDUFS2
chr1,+,161228185,161228308,41,0,1,0,0,0.976,1.000,1.000,0.976,TOMM40L
chr1,-,161306328,161306464,49,0,1,0,0,0.980,1.000,1.000,0.980,MPZ
chr1,+,162804266,162804323,28,0,1,0,0,0.966,1.000,1.000,0.966,HSD17B7
chr1,+,164799698,164799889,27,0,1,0,0,0.964,1.000,1.000,0.964,PBX1
chr1,+,166991377,166991477,246,0,17,0,0,0.935,1.000,1.000,0.935,MAEL
chr1,-,167438569,167438650,84,0,1,0,0,0.988,1.000,1.000,0.988,CD247
chr1,+,168184778,168184878,42,0,1,0,0,0.977,1.000,1.000,0.977,TIPRL
chr1,+,169127223,169127408,113,0,1,0,0,0.991,1.000,1.000,0.991,ATP1B1
chr1,+,169850264,169850345,17,0,1,0,0,0.944,1.000,1.000,0.944,C1orf112
chr1,-,169888675,169888890,42,0,2,0,0,0.955,1.000,1.000,0.955,SCYL3
chr1,+,170965150,170965255,2,0,1,0,0,0.667,1.000,1.000,0.667,MROH9
chr1,+,171107674,171107837,39,0,6,0,0,0.867,1.000,1.000,0.867,FMO3
chr1,+,171281977,171282333,16,0,2,0,0,0.889,1.000,1.000,0.889,FMO1
chr1,+,171514535,171514645,27,0,9,0,0,0.750,1.000,1.000,0.750,PRRC2C
chr1,+,171579827,171579964,14,0,1,0,0,0.933,1.000,1.000,0.933,PRRC2C
chr1,+,171584418,171584526,30,0,5,0,0,0.857,1.000,1.000,0.857,PRRC2C
chr1,-,171710713,171710814,55,0,3,0,0,0.948,1.000,1.000,0.948,VAMP4
chr1,+,171783739,171784499,13,0,5,0,0,0.722,1.000,1.000,0.722,METTL13
chr1,+,172588759,172589926,6,0,1,0,0,0.857,1.000,1.000,0.857,SUCO
chr1,+,173481325,173481482,912,0,2,0,0,0.998,1.000,1.000,0.998,PRDX6
chr1,-,173911798,173912014,24,0,8,0,0,0.750,1.000,1.000,0.750,SERPINC1
chr1,+,174219124,174219295,31,0,8,0,0,0.795,1.000,1.000,0.795,RABGAP1L
chr1,+,175006744,175006841,288,0,2,0,0,0.993,1.000,1.000,0.993,CACYBP
chr1,+,177229800,177230145,8,0,1,0,0,0.889,1.000,1.000,0.889,BRINP2
chr1,-,178864953,178865802,6,0,2,0,0,0.750,1.000,1.000,0.750,ANGPTL1
chr1,+,179900125,179900167,139,0,1,0,0,0.993,1.000,1.000,0.993,TOR1AIP1
chr1,+,180196261,180196599,18,0,1,0,0,0.947,1.000,1.000,0.947,QSOX1
chr1,+,180916153,180916361,2,0,2,0,0,0.500,1.000,1.000,0.500,KIAA1614
chr1,-,182385356,182385556,174,0,1,0,0,0.994,1.000,1.000,0.994,GLUL
chr1,+,182859992,182860184,46,0,1,0,0,0.979,1.000,1.000,0.979,DHX9
chr1,+,183542075,183542364,14,0,6,0,0,0.700,1.000,1.000,0.700,SMG7
chr1,-,183978409,183978520,41,0,2,0,0,0.953,1.000,1.000,0.953,COLGALT2
chr1,-,184694039,184694472,1,0,1,0,0,0.500,1.000,1.000,0.500,EDEM3
chr1,+,185181945,185182057,9,0,1,0,0,0.900,1.000,1.000,0.900,SWT1
chr1,-,185305535,185305643,45,0,2,0,0,0.957,1.000,1.000,0.957,IVNS1ABP
chr1,-,185311094,185311322,122,0,3,0,0,0.976,1.000,1.000,0.976,IVNS1ABP
chr1,-,185563167,185563328,3,0,1,0,0,0.750,1.000,1.000,0.750,LINC01350
chr1,+,185962517,185962659,2,0,2,0,0,0.500,1.000,1.000,0.500,HMCN1
chr1,+,192576773,192576835,111,0,1,0,0,0.991,1.000,1.000,0.991,RGS1
chr1,+,193084578,193084657,2,0,1,0,0,0.667,1.000,1.000,0.667,TROVE2
chr1,-,197142330,197143810,6,0,2,0,0,0.750,1.000,1.000,0.750,ASPM
chr1,+,197442165,197442292,13,0,1,0,0,0.929,1.000,1.000,0.929,CRB1
chr1,-,197672036,197672156,26,0,1,0,0,0.963,1.000,1.000,0.963,DENND1B
chr1,+,198748108,198748199,29,0,1,0,0,0.967,1.000,1.000,0.967,PTPRC
chr1,-,201004765,201004933,6,0,2,0,0,0.750,1.000,1.000,0.750,KIF21B
chr1,-,201153857,201153959,254,0,11,0,0,0.958,1.000,1.000,0.958,TMEM9
chr1,+,201215538,201215838,3,0,1,0,0,0.750,1.000,1.000,0.750,IGFN1
chr1,+,201313165,201313560,6,0,1,0,0,0.857,1.000,1.000,0.857,PKP1
chr1,+,201324940,201325127,20,0,1,0,0,0.952,1.000,1.000,0.952,PKP1
chr1,-,201361912,201362022,13,0,1,0,0,0.929,1.000,1.000,0.929,TNNT2
chr1,-,201413031,201413121,228,0,1,0,0,0.996,1.000,1.000,0.996,TNNI1
chr1,-,201417782,201417812,225,0,12,0,0,0.949,1.000,1.000,0.949,TNNI1
chr1,+,201874249,201874372,57,0,1,0,0,0.983,1.000,1.000,0.983,IPO9
chr1,-,201899236,201900751,2,0,2,0,0,0.500,1.000,1.000,0.500,LMOD1
chr1,+,201957280,201957380,349,0,1,0,0,0.997,1.000,1.000,0.997,TIMM17A
chr1,+,201963615,201963744,404,0,1,0,0,0.998,1.000,1.000,0.998,TIMM17A
chr1,+,201996146,201996263,63,0,2,0,0,0.969,1.000,1.000,0.969,RNPEP
chr1,-,202148553,202148699,1,0,1,0,0,0.500,1.000,1.000,0.500,PTPN7
chr1,-,202333449,202333555,113,0,1,0,0,0.991,1.000,1.000,0.991,UBE2T
chr1,-,202335645,202335818,64,0,2,0,0,0.970,1.000,1.000,0.970,UBE2T
chr1,-,202919754,202919908,131,0,2,0,0,0.985,1.000,1.000,0.985,KLHL12
chr1,-,203181161,203181285,163,0,1,0,0,0.994,1.000,1.000,0.994,CHI3L1
chr1,-,203223494,203223660,221,0,11,0,0,0.953,1.000,1.000,0.953,CHIT1
chr1,-,203228532,203228562,198,0,3,0,0,0.985,1.000,1.000,0.985,CHIT1
chr1,+,203830122,203830203,35,0,1,0,0,0.972,1.000,1.000,0.972,ZC3H11A
chr1,-,204037255,204037588,2,0,2,0,0,0.500,1.000,1.000,0.500,LINC00303
chr1,-,205094872,205095064,16,0,6,0,0,0.727,1.000,1.000,0.727,RBBP5
chr1,-,206608235,206608326,95,0,12,0,0,0.888,1.000,1.000,0.888,EIF2D
chr1,-,206611183,206611374,151,0,1,0,0,0.993,1.000,1.000,0.993,EIF2D
chr1,+,207091643,207091820,23,0,2,0,0,0.920,1.000,1.000,0.920,C4BPB
chr1,+,207336692,207336818,90,0,2,0,0,0.978,1.000,1.000,0.978,CD55
chr1,-,209546056,209546139,14,0,2,0,0,0.875,1.000,1.000,0.875,RP1-272L16.1
chr1,+,209603213,209603288,147,0,2,0,0,0.987,1.000,1.000,0.987,CAMK1G
chr1,+,209706942,209707128,52,0,1,0,0,0.981,1.000,1.000,0.981,HSD11B1
chr1,+,210100011,210100461,12,0,1,0,0,0.923,1.000,1.000,0.923,SYT14
chr1,+,211685565,211685792,2,0,1,0,0,0.667,1.000,1.000,0.667,RP11-122M14.1
chr1,-,211952568,211952701,26,0,3,0,0,0.897,1.000,1.000,0.897,INTS7
chr1,-,211976581,211976719,27,0,1,0,0,0.964,1.000,1.000,0.964,INTS7
chr1,-,212410424,212410521,81,0,1,0,0,0.988,1.000,1.000,0.988,TMEM206
chr1,+,212961165,212961254,19,0,3,0,0,0.864,1.000,1.000,0.864,VASH2
chr1,+,214330167,214330278,45,0,1,0,0,0.978,1.000,1.000,0.978,SMYD2
chr1,+,215608016,215608172,22,0,1,0,0,0.957,1.000,1.000,0.957,KCTD3
chr1,-,219979417,219979615,57,0,1,0,0,0.983,1.000,1.000,0.983,EPRS
chr1,-,219981377,219981457,79,0,1,0,0,0.988,1.000,1.000,0.988,EPRS
chr1,-,219988589,219988823,40,0,1,0,0,0.976,1.000,1.000,0.976,EPRS
chr1,-,220025131,220025258,33,0,1,0,0,0.971,1.000,1.000,0.971,EPRS
chr1,+,220114313,220114474,52,0,1,0,0,0.981,1.000,1.000,0.981,IARS2
chr1,+,220797873,220798014,14,0,2,0,0,0.875,1.000,1.000,0.875,MARC1
chr1,-,222588442,222588565,35,0,1,0,0,0.972,1.000,1.000,0.972,TAF1A
chr1,+,222645553,222645685,95,0,3,0,0,0.969,1.000,1.000,0.969,MIA3
chr1,+,223749038,223749122,72,0,1,0,0,0.986,1.000,1.000,0.986,CAPN2
chr1,-,223804173,223804348,32,0,1,0,0,0.970,1.000,1.000,0.970,TP53BP2
chr1,-,224431476,224431581,36,0,23,0,0,0.610,1.000,1.000,0.610,WDR26
chr1,+,224967430,224967583,4,0,1,0,0,0.800,1.000,1.000,0.800,DNAH14
chr1,-,225877394,225877594,111,0,2,0,0,0.982,1.000,1.000,0.982,TMEM63A
chr1,-,225887785,225888032,17,0,2,0,0,0.895,1.000,1.000,0.895,"RP4-559A3.7,LEFTY1"
chr1,+,226065655,226065809,1023,0,1,0,0,0.999,1.000,1.000,0.999,H3F3A
chr1,-,226363942,226364070,93,0,1,0,0,0.989,1.000,1.000,0.989,PARP1
chr1,-,226402213,226402379,430,0,1,0,0,0.998,1.000,1.000,0.998,PARP1
chr1,+,226875364,226875550,112,0,1,0,0,0.991,1.000,1.000,0.991,PSEN2
chr1,+,226894006,226894125,31,0,2,0,0,0.939,1.000,1.000,0.939,PSEN2
chr1,+,226984093,226984235,55,0,1,0,0,0.982,1.000,1.000,0.982,ADCK3
chr1,-,227145488,227145737,12,0,1,0,0,0.923,1.000,1.000,0.923,CDC42BPA
chr1,+,228097590,228097715,1667,0,2,0,0,0.999,1.000,1.000,0.999,ARF1
chr1,+,228097851,228098071,1,0,1,0,0,0.500,1.000,1.000,0.500,onlyEST
chr1,-,228107667,228107869,103,0,1,0,0,0.990,1.000,1.000,0.990,MRPL55
chr1,-,229432555,229432880,52,0,6,0,0,0.897,1.000,1.000,0.897,ACTA1
chr1,-,229499683,229499818,26,0,1,0,0,0.963,1.000,1.000,0.963,NUP133
chr1,+,230265240,230265367,29,0,1,0,0,0.967,1.000,1.000,0.967,GALNT2
chr1,+,231267679,231267903,49,0,2,0,0,0.961,1.000,1.000,0.961,GNPAT
chr1,-,233112798,233112966,5,0,1,0,0,0.833,1.000,1.000,0.833,PCNXL2
chr1,-,234392415,234392552,13,0,1,0,0,0.929,1.000,1.000,0.929,TARBP1
chr1,-,234433409,234433571,6,0,1,0,0,0.857,1.000,1.000,0.857,TARBP1
chr1,-,234531015,234531181,5,0,2,0,0,0.714,1.000,1.000,0.714,LINC01354
chr1,+,235437321,235437474,20,0,1,0,0,0.952,1.000,1.000,0.952,TBCE
chr1,-,235766078,235766277,2,0,1,0,0,0.667,1.000,1.000,0.667,LYST
chr1,+,236737121,236737214,38,0,1,0,0,0.974,1.000,1.000,0.974,ACTN2
chr1,+,236838413,236838599,15,0,1,0,0,0.938,1.000,1.000,0.938,MTR
chr1,+,237330877,237330982,2,0,1,0,0,0.667,1.000,1.000,0.667,RYR2
chr1,-,240868775,240868852,28,0,1,0,0,0.966,1.000,1.000,0.966,RGS7
chr1,-,241517181,241517316,268,0,1,0,0,0.996,1.000,1.000,0.996,FH
chr1,+,241766217,241766305,4,0,3,0,0,0.571,1.000,1.000,0.571,WDR64
chr1,+,241796256,241796370,5,0,1,0,0,0.833,1.000,1.000,0.833,WDR64
chr1,-,242348105,242348242,14,0,5,0,0,0.737,1.000,1.000,0.737,PLD5
chr1,-,243059477,243059668,1,0,1,0,0,0.500,1.000,1.000,0.500,onlyEST
chr1,-,243142315,243142463,18,0,13,0,0,0.581,1.000,1.000,0.581,CEP170
chr1,-,244424320,244424387,202,0,1,0,0,0.995,1.000,1.000,0.995,ADSS
chr1,+,246726891,246727004,261,0,1,0,0,0.996,1.000,1.000,0.996,SCCPDH
chr1,+,246759033,246759151,59,0,1,0,0,0.983,1.000,1.000,0.983,SCCPDH
chr1,+,246780383,246780583,2,0,1,0,0,0.667,1.000,1.000,0.667,LINC01341
chr1,-,247101986,247102113,18,0,1,0,0,0.947,1.000,1.000,0.947,ZNF669
chr2,-,224863,224920,12,0,2,0,0,0.857,1.000,1.000,0.857,SH3YL1
chr2,+,271865,271939,261,0,1,0,0,0.996,1.000,1.000,0.996,ACP1
chr2,-,1801695,1801799,8,0,1,0,0,0.889,1.000,1.000,0.889,MYT1L
chr2,-,1903079,1903294,12,0,1,0,0,0.923,1.000,1.000,0.923,MYT1L
chr2,-,1922291,1923263,7,0,2,0,0,0.778,1.000,1.000,0.778,MYT1L
chr2,+,6883370,6883532,60,0,4,0,0,0.938,1.000,1.000,0.938,RSAD2
chr2,+,7020472,7020680,11,0,1,0,0,0.917,1.000,1.000,0.917,RNF144A
chr2,+,7024368,7024516,10,0,1,0,0,0.909,1.000,1.000,0.909,RNF144A
chr2,-,8785740,8786030,11,0,1,0,0,0.917,1.000,1.000,0.917,KIDINS220
chr2,-,8877029,8877213,17,0,2,0,0,0.895,1.000,1.000,0.895,MBOAT2
chr2,+,9448197,9448350,27,0,1,0,0,0.964,1.000,1.000,0.964,CPSF3
chr2,-,9543152,9543285,23,0,1,0,0,0.958,1.000,1.000,0.958,ADAM17
chr2,+,9958785,9958856,35,0,1,0,0,0.972,1.000,1.000,0.972,GRHL1
chr2,+,9990695,9990747,14,0,1,0,0,0.933,1.000,1.000,0.933,GRHL1
chr2,-,10441508,10441723,111,0,1,0,0,0.991,1.000,1.000,0.991,ODC1
chr2,-,10443701,10443836,196,0,3,0,0,0.985,1.000,1.000,0.985,ODC1
chr2,-,10444094,10444267,205,0,2,0,0,0.990,1.000,1.000,0.990,ODC1
chr2,-,10600852,10600942,19,0,1,0,0,0.950,1.000,1.000,0.950,NOL10
chr2,-,10654480,10654547,23,0,1,0,0,0.958,1.000,1.000,0.958,NOL10
chr2,+,11160624,11160694,89,0,4,0,0,0.957,1.000,1.000,0.957,PQLC3
chr2,-,13003823,13003951,7,0,1,0,0,0.875,1.000,1.000,0.875,AC064875.2
chr2,-,15186741,15186880,52,0,1,0,0,0.981,1.000,1.000,0.981,NBAS
chr2,+,15606149,15606264,163,0,2,0,0,0.988,1.000,1.000,0.988,DDX1
chr2,-,18584513,18584978,15,0,1,0,0,0.938,1.000,1.000,0.938,"NT5C1B-RDH14,NT5C1B"
chr2,-,19935470,19935603,10,0,1,0,0,0.909,1.000,1.000,0.909,WDR35
chr2,-,20032735,20033279,1,0,1,0,0,0.500,1.000,1.000,0.500,onlyEST
chr2,-,20203812,20204291,22,0,1,0,0,0.957,1.000,1.000,0.957,SDC1
chr2,-,20258242,20258371,28,0,9,0,0,0.757,1.000,1.000,0.757,PUM2
chr2,-,21024932,21025124,15,0,1,0,0,0.938,1.000,1.000,0.938,APOB
chr2,-,23786026,23786223,3,0,3,0,0,0.500,1.000,1.000,0.500,ATAD2B
chr2,+,24022432,24022516,3,0,1,0,0,0.750,1.000,1.000,0.750,MFSD2B
chr2,-,24248628,24248750,16,0,1,0,0,0.941,1.000,1.000,0.941,ITSN2
chr2,-,24271765,24271941,9,0,2,0,0,0.818,1.000,1.000,0.818,ITSN2
